03/18/2011 16:39:39.99	w3wp.exe (0x5338)	0x2D60	SharePoint Portal Server	Runtime	8gp7	Medium	Topology cache updated. (AppDomain: /LM/W3SVC/1611157609/ROOT-1-129449650597801547)	
03/18/2011 16:39:46.71	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Globalization	cg8m	Verbose	Created regional settings with ui = 1033 and data = 1033.	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.83	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONIMAGEBASE	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.83	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting STATICCONTENTHOST	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.83	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Configuration	bbx0	Verbose	Tried to obtain setting STATICCONTENTHOST but it does not exist in the list of known settings for this environment.	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.85	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting STATICCONTENTUSEVERSIONQUERYPARAMETER	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.85	w3wp.exe (0x5338)	0x3AB8	Office Web Apps	Office Web Apps Configuration	bbx0	Verbose	Tried to obtain setting STATICCONTENTUSEVERSIONQUERYPARAMETER but it does not exist in the list of known settings for this environment.	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.88	w3wp.exe (0x5338)	0x3AB8	SharePoint Foundation	Monitoring	b4ly	Medium	Leaving Monitored Scope (Request (GET:http://nrobarge7:80/_layouts/15/WordViewer.aspx?id=/Shared%20Documents/ArrowCrop.docx&Source=http%3A%2F%2Fnrobarge7%2FShared%2520Documents%2FForms%2FAllItems%2Easpx&DefaultItemOpen=1)). Execution Time=870.063007577805	3ad81d9b-c01d-c0d3-1ab4-cc75daffbf63
03/18/2011 16:39:46.88	w3wp.exe (0x5338)	0x3AB8	SharePoint Foundation	Cobalt	abnwk	Unexpected	|[PSTRACE]_[PWA]_[END]_[869 ms]_[869 ms]_[http://nrobarge7/_layouts/15/WordViewer.aspx?id=/Shared Documents/ArrowCrop.docx&Source=http://nrobarge7/Shared%2520Documents/Forms/AllItems.aspx&DefaultItemOpen=1]_[1c1fedb6-4e27-41e0-9a61-aa624a926352]_[c6d7ab06-9e35-4f10-8094-90bd923a4868]_[29300d80-b62b-420e-80c1-aab0037ab4ec]  StackTrace:    at Microsoft.Office.Project.PWA.PwaAuthenticationModule.Application_EndRequest(Object sender, EventArgs e)     at System.Web.HttpApplication.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()     at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)     at System.Web.HttpApplication.PipelineStepManager.ResumeSteps(Exception error)     at System.Web.HttpApplication.BeginProcessRequestNotification(HttpContext context, AsyncCallback cb)     at System.Web.HttpRuntime.ProcessRequestNotificationPrivate(IIS7WorkerRequest wr, HttpContext context)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotificationHelper(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotification(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)     at System.Web.Hosting.UnsafeIISMethods.MgdIndicateCompletion(IntPtr pHandler, RequestNotificationStatus& notificationStatus)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotificationHelper(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotification(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)	
03/18/2011 16:39:46.99	w3wp.exe (0x5338)	0x1B34	SharePoint Foundation	Monitoring	nasq	Medium	Entering monitored scope (Request (GET:http://nrobarge7:80/_layouts/15/WordViewerFrame.aspx?d=Ff2ed3549107e4ba889760a670d4e979fm23bcff53776c4cf482263565f11ca509m7a5225cf2c284b6286519fcd3aba9ddam&source=http%3A%2F%2Fnrobarge7%2FShared%2520Documents%2FForms%2FAllItems%2Easpx))	
03/18/2011 16:39:46.99	w3wp.exe (0x5338)	0x1B34	SharePoint Foundation	Logging Correlation Data	xmnv	Medium	Name=Request (GET:http://nrobarge7:80/_layouts/15/WordViewerFrame.aspx?d=Ff2ed3549107e4ba889760a670d4e979fm23bcff53776c4cf482263565f11ca509m7a5225cf2c284b6286519fcd3aba9ddam&source=http%3A%2F%2Fnrobarge7%2FShared%2520Documents%2FForms%2FAllItems%2Easpx)	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:46.99	w3wp.exe (0x5338)	0x1B34	SharePoint Foundation	Cobalt	abnwk	Unexpected	|[PSTRACE]_[PWA]_[BEGIN]_[0 ms]_[]_[http://nrobarge7/_layouts/15/WordViewerFrame.aspx?d=Ff2ed3549107e4ba889760a670d4e979fm23bcff53776c4cf482263565f11ca509m7a5225cf2c284b6286519fcd3aba9ddam&source=http://nrobarge7/Shared%2520Documents/Forms/AllItems.aspx]_[eb46cd2a-72c5-4c06-9796-efdef4a24fd0]_[aecf85c6-9a32-403d-8c63-1ba84f439e5d]_[b575282e-5c1a-48ef-816f-a753d69181c2]_[0]  StackTrace:    at Microsoft.Office.Project.PWA.PwaAuthenticationModule.Application_BeginRequest(Object sender, EventArgs e)     at System.Web.HttpApplication.SyncEventExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()     at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)     at System.Web.HttpApplication.PipelineStepManager.ResumeSteps(Exception error)     at System.Web.HttpApplication.BeginProcessRequestNotification(HttpContext context, AsyncCallback cb)     at System.Web.HttpRuntime.ProcessRequestNotificationPrivate(IIS7WorkerRequest wr, HttpContext context)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotificationHelper(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)     at System.Web.Hosting.PipelineRuntime.ProcessRequestNotification(IntPtr managedHttpContext, IntPtr nativeRequestContext, IntPtr moduleData, Int32 flags)	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.02	w3wp.exe (0x5338)	0x1B34	SharePoint Foundation	Logging Correlation Data	xmnv	Medium	Site=/	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting ASPNETAJAXSCRIPTSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONCSSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Globalization	cg8m	Verbose	Created regional settings with ui = 1033 and data = 1033.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONIMAGEBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONSCRIPTSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONSCRIPTSLCIDBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WEBSERVICEBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BROWSERWATSONURL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BROWSERWATSONSERVICENAMESPACE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BROWSERWATSONFULLTRACE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BROWSERWATSONVERSIONPARAMETER	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BSQMDISPATCHERURL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BSQMISOPTEDIN	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDVIEWERSCRIPTSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDVIEWERCSSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDVIEWERSCRIPTSLCIDBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDVIEWERIMAGEBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.07	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting RIBBONSCRIPTSBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.08	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting FRONTENDMEMORYCACHESIZE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.08	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	g1fi	Verbose	Setting FRONTENDMEMORYCACHESIZE not found in the web application	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.08	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting FRONTENDMEMORYCACHETIMERINTERVAL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.08	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting FRONTENDMEMORYCACHETIMEOUT	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.08	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	g1fg	Medium	FEMemoryCache created. Max Cache lines: 75, Cache line size: 1048576, Cache timeout: 600000, Cache expiration timer interval: 600000	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	d4iu	Medium	Viewing Environment is now initialized	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	d4iv	Verbose	Setting up View Environment	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting NETWORKPROTOCOL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting RENDERINGSERVICEPORT	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting REQUESTTIMEOUTINMILLISECONDS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting FRONTENDDOCUMENTINFOCACHESIZE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	g1fi	Verbose	Setting FRONTENDDOCUMENTINFOCACHESIZE not found in the web application	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting LOCALCACHESTOREDIRECTORY	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbx4	Verbose	Service application not found while trying to get setting LOCALCACHESTOREDIRECTORY.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BACKENDCACHESTREAMINGBUFFERSIZE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting MAXBACKENDQUEUEDCONVERSIONS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting MAXBACKENDCONCURRENTDATACALLS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting MAXBACKENDWAITINGDATACALLS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting MAXBACKENDCONCURRENTDOWNLOADS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting CURRENTAPPLICATIONSERVERROLES	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbx4	Verbose	Service application not found while trying to get setting CURRENTAPPLICATIONSERVERROLES.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting ISSTRONGNAMINGNEEDED	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting EXPIREDOCUMENTSFROMBACKENDCACHETIME	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbx4	Verbose	Service application not found while trying to get setting EXPIREDOCUMENTSFROMBACKENDCACHETIME.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting EXPIREDOCUMENTFROMBACKENDCACHEIFNOTACCESSEDTIME	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting RENDERINGSERVICEADDRESS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BINARYHTTPWCFPROTOCOL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	d4iw	Verbose	Protocol: BinaryHttp; Port: 80; Timeout: 5000	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	d4ix	Verbose	Local cache store: ; Streaming packet size (bytes): 262144	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	d4iy	Verbose	Configured worker types:	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting ALLPOSSIBLEAPPLICATIONSERVERROLES	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting CURRENTAPPLICATIONSERVERROLES	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.10	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbx4	Verbose	Service application not found while trying to get setting CURRENTAPPLICATIONSERVERROLES.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.32	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Viewing Architecture	g1ff	Medium	DocumentInfoCache created. Max items: 1000	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Globalization	cg8m	Verbose	Created regional settings with ui = 1033 and data = 1033.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting COMMONIMAGEBASE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDEDITORURL	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BASEDOCUMENTCACHESIZE	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting BASEDOCUMENTCACHETIMEOUTINSECONDS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.33	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Logging	bc60	Verbose	Version required GetCheckedBaseDocument called without knowing version...normal	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.40	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting WORDVIEWERSILVERLIGHTONLY	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.41	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting PNGFORMATSETTINGS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.41	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting SILVERLIGHTFORMATSETTINGS	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.43	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Globalization	cg8m	Verbose	Created regional settings with ui = 1033 and data = 1033.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.43	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting CANARYSITEKEY	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.44	w3wp.exe (0x5338)	0x1B34	SharePoint Foundation	General	ejq6	Medium	Storing a(n) System.String object in the site property cache.  Value: F9THR/gAj9zXIMytGbznKLYKEnWALE+2+E/z093ul6I=	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.44	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbw9	Verbose	Trying to get setting C2ROFFERENABLED	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
03/18/2011 16:39:47.44	w3wp.exe (0x5338)	0x1B34	Office Web Apps	Office Web Apps Configuration	bbx0	Verbose	Tried to obtain setting C2ROFFERENABLED but it does not exist in the list of known settings for this environment.	3ad81d9b-305b-c0d3-1ab4-cdd7d666f297
